id,name,cate,corp,renamecardimage,cardimage,pre,discontinue,sharestate,annual
1003,하나멤버스 1Q(원큐) 카드 Special,CHK,하나카드,https://api.card-gorilla.com:8080/storage/card/1041/card_img/21494/1041card.png,https://api.card-gorilla.com:8080/storage/card/1041/card_img/21494/1041card.png,28,0,1,4
1004,SK롯데 체크카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1042/card_img/21493/1042card.jpg,https://api.card-gorilla.com:8080/storage/card/1042/card_img/21493/1042card.jpg,28,0,1,3
1005,불타는청춘 베테랑 체크카드,CHK,광주은행,https://api.card-gorilla.com:8080/storage/card/1043/card_img/21492/1043card.png,https://api.card-gorilla.com:8080/storage/card/1043/card_img/21492/1043card.png,8,0,1,9
1006,코리아패스 체크카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1044/card_img/21491/1044card.jpg,https://api.card-gorilla.com:8080/storage/card/1044/card_img/21491/1044card.jpg,6,0,1,10
1007,멍이냥이 체크카드,CRD,광주은행,https://api.card-gorilla.com:8080/storage/card/1045/card_img/21490/1045card.png,https://api.card-gorilla.com:8080/storage/card/1045/card_img/21490/1045card.png,34,0,1,10
1008,여행스케치 아시아나클럽 체크카드,CHK,광주은행,https://api.card-gorilla.com:8080/storage/card/1046/card_img/21489/1046card.png,https://api.card-gorilla.com:8080/storage/card/1046/card_img/21489/1046card.png,23,0,1,0
1009,SUPER PLUS 체크카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1047/card_img/21488/1047card.jpg,https://api.card-gorilla.com:8080/storage/card/1047/card_img/21488/1047card.jpg,4,0,1,0
1010,코리아패스 카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1048/card_img/21487/1048card.jpg,https://api.card-gorilla.com:8080/storage/card/1048/card_img/21487/1048card.jpg,23,0,1,3
1011,모두투어 투어마일리지 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1049/card_img/21486/1049card.jpg,https://api.card-gorilla.com:8080/storage/card/1049/card_img/21486/1049card.jpg,10,0,1,5
1012,K-CHECK 카드,CRD,광주은행,https://api.card-gorilla.com:8080/storage/card/1050/card_img/21485/1050card.png,https://api.card-gorilla.com:8080/storage/card/1050/card_img/21485/1050card.png,3,0,1,7
1013,롯데손해보험 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1051/card_img/21484/1051card.png,https://api.card-gorilla.com:8080/storage/card/1051/card_img/21484/1051card.png,28,0,1,10
1014,코코몽 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1052/card_img/21483/1052card.png,https://api.card-gorilla.com:8080/storage/card/1052/card_img/21483/1052card.png,38,0,1,9
1015,The CJ 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1053/card_img/21482/1053card.png,https://api.card-gorilla.com:8080/storage/card/1053/card_img/21482/1053card.png,3,0,1,9
1016,대한적십자사 Give1004 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1054/card_img/21481/1054card.jpg,https://api.card-gorilla.com:8080/storage/card/1054/card_img/21481/1054card.jpg,44,0,1,6
1017,우체국 하이브리드 여행 체크카드,CRD,우체국,https://api.card-gorilla.com:8080/storage/card/1055/card_img/21480/1055card.png,https://api.card-gorilla.com:8080/storage/card/1055/card_img/21480/1055card.png,41,0,1,0
1018,쿠첸 프리미엄 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1056/card_img/21479/1056card.jpg,https://api.card-gorilla.com:8080/storage/card/1056/card_img/21479/1056card.jpg,12,0,1,8
1019,쿠쿠전자 렌탈 Free 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1057/card_img/21478/1057card.png,https://api.card-gorilla.com:8080/storage/card/1057/card_img/21478/1057card.png,17,0,1,3
1020,롯데영플 체크카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1058/card_img/21477/1058card.jpg,https://api.card-gorilla.com:8080/storage/card/1058/card_img/21477/1058card.jpg,25,0,1,5
1021,에듀카 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1059/card_img/21476/1059card.jpg,https://api.card-gorilla.com:8080/storage/card/1059/card_img/21476/1059card.jpg,37,0,1,7
1022,큐니걸스 롯데포인트플러스 카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1060/card_img/21475/1060card.jpg,https://api.card-gorilla.com:8080/storage/card/1060/card_img/21475/1060card.jpg,44,0,1,0
1023,Real? Real! 2 카드,CHK,Sh수협은행,https://api.card-gorilla.com:8080/storage/card/1061/card_img/21474/1061card.png,https://api.card-gorilla.com:8080/storage/card/1061/card_img/21474/1061card.png,41,0,1,1
1024,롯데월드 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1062/card_img/21473/1062card.jpg,https://api.card-gorilla.com:8080/storage/card/1062/card_img/21473/1062card.jpg,25,0,1,0
1025,VIC마켓 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1063/card_img/21472/1063card.jpg,https://api.card-gorilla.com:8080/storage/card/1063/card_img/21472/1063card.jpg,29,0,1,0
1026,미니골드 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1065/card_img/21471/1065card.jpg,https://api.card-gorilla.com:8080/storage/card/1065/card_img/21471/1065card.jpg,7,0,1,9
1027,키자니아 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1066/card_img/21470/1066card.jpg,https://api.card-gorilla.com:8080/storage/card/1066/card_img/21470/1066card.jpg,36,0,1,6
1028,태평백화점 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1067/card_img/21469/1067card.jpg,https://api.card-gorilla.com:8080/storage/card/1067/card_img/21469/1067card.jpg,47,0,1,0
1029,트래블패스 비즈니스 카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1068/card_img/21468/1068card.jpg,https://api.card-gorilla.com:8080/storage/card/1068/card_img/21468/1068card.jpg,14,0,1,5
1030,위비마일(SKYPASS),CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1070/card_img/21467/1070card.png,https://api.card-gorilla.com:8080/storage/card/1070/card_img/21467/1070card.png,4,0,1,4
1031,휘닉스 우리V카드,CRD,우리카드,https://api.card-gorilla.com:8080/storage/card/1071/card_img/21466/1071card.png,https://api.card-gorilla.com:8080/storage/card/1071/card_img/21466/1071card.png,33,0,1,5
1032,하나멤버스 1Q(원큐) 카드 Pay,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1072/card_img/21465/1072card.png,https://api.card-gorilla.com:8080/storage/card/1072/card_img/21465/1072card.png,6,0,1,3
1033,KT 카드의정석 SUPER DC Ⅱ,CHK,우리카드,https://api.card-gorilla.com:8080/storage/card/1073/card_img/21464/1073card.png,https://api.card-gorilla.com:8080/storage/card/1073/card_img/21464/1073card.png,15,0,1,7
1034,하나멤버스 1Q(원큐) 카드 Business,CHK,하나카드,https://api.card-gorilla.com:8080/storage/card/1074/card_img/21463/1074card.png,https://api.card-gorilla.com:8080/storage/card/1074/card_img/21463/1074card.png,10,0,1,8
1035,KB국민 MyBiz 기업체크카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/1075/card_img/21462/1075card.png,https://api.card-gorilla.com:8080/storage/card/1075/card_img/21462/1075card.png,22,0,1,0
1036,iMBC 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1076/card_img/21461/1076card.jpg,https://api.card-gorilla.com:8080/storage/card/1076/card_img/21461/1076card.jpg,28,0,1,7
1037,KB국민 그린기업카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/1077/card_img/21460/1077card.png,https://api.card-gorilla.com:8080/storage/card/1077/card_img/21460/1077card.png,35,0,1,7
1038,IMI 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1078/card_img/21459/1078card.jpg,https://api.card-gorilla.com:8080/storage/card/1078/card_img/21459/1078card.jpg,12,0,1,1
1039,JTBC Golf 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1079/card_img/21458/1079card.jpg,https://api.card-gorilla.com:8080/storage/card/1079/card_img/21458/1079card.jpg,12,0,1,9
1040,JTN 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1080/card_img/21457/1080card.jpg,https://api.card-gorilla.com:8080/storage/card/1080/card_img/21457/1080card.jpg,11,0,1,10
1041,KB캐피탈 롯데포인트플러스 카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1081/card_img/21456/1081card.jpg,https://api.card-gorilla.com:8080/storage/card/1081/card_img/21456/1081card.jpg,22,0,1,8
1042,하나멤버스 1Q(원큐) 카드 ALL in,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1082/card_img/21455/1082card.png,https://api.card-gorilla.com:8080/storage/card/1082/card_img/21455/1082card.png,35,0,1,2
1043,하나멤버스 1Q(원큐) Play1 (플레이원) 카드,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1083/card_img/21343/1083card.png,https://api.card-gorilla.com:8080/storage/card/1083/card_img/21343/1083card.png,43,0,1,0
1044,KDB다이렉트보험 P+410 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1084/card_img/21341/1084card.jpg,https://api.card-gorilla.com:8080/storage/card/1084/card_img/21341/1084card.jpg,33,0,1,3
1045,우체국 후불 하이패스 카드,CHK,우체국,https://api.card-gorilla.com:8080/storage/card/1085/card_img/21339/1085card.png,https://api.card-gorilla.com:8080/storage/card/1085/card_img/21339/1085card.png,38,0,1,10
1046,KDB롯데체크카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1086/card_img/21338/1086card.jpg,https://api.card-gorilla.com:8080/storage/card/1086/card_img/21338/1086card.jpg,27,0,1,0
1047,KT 클립 Super 스마트 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1087/card_img/21337/1087card.png,https://api.card-gorilla.com:8080/storage/card/1087/card_img/21337/1087card.png,5,0,1,2
1048,KTF 멤버스 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1088/card_img/21336/1088card.jpg,https://api.card-gorilla.com:8080/storage/card/1088/card_img/21336/1088card.jpg,39,0,1,1
1049,LG전자 베스트샵 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1089/card_img/21335/1089card.png,https://api.card-gorilla.com:8080/storage/card/1089/card_img/21335/1089card.png,48,0,1,2
1050,LG전자 베스트샵 멤버십 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1090/card_img/21334/1090card.png,https://api.card-gorilla.com:8080/storage/card/1090/card_img/21334/1090card.png,0,0,1,2
1051,LG패션 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1091/card_img/21333/1091card.jpg,https://api.card-gorilla.com:8080/storage/card/1091/card_img/21333/1091card.jpg,37,0,1,0
1052,MG손해보험 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1092/card_img/21332/1092card.jpg,https://api.card-gorilla.com:8080/storage/card/1092/card_img/21332/1092card.jpg,27,0,1,0
1053,New 위메프 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1093/card_img/21331/1093card.jpg,https://api.card-gorilla.com:8080/storage/card/1093/card_img/21331/1093card.jpg,31,0,1,1
1054,NRC롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1094/card_img/21330/1094card.jpg,https://api.card-gorilla.com:8080/storage/card/1094/card_img/21330/1094card.jpg,30,0,1,0
1055,NRC프리미엄롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1095/card_img/21329/1095card.jpg,https://api.card-gorilla.com:8080/storage/card/1095/card_img/21329/1095card.jpg,1,0,1,6
1056,OK Cashbag 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1096/card_img/21319/1096card.jpg,https://api.card-gorilla.com:8080/storage/card/1096/card_img/21319/1096card.jpg,49,0,1,10
1057,SBS골프 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1097/card_img/21318/1097card.jpg,https://api.card-gorilla.com:8080/storage/card/1097/card_img/21318/1097card.jpg,39,0,1,9
1058,NH농협증권 롯데체크카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1098/card_img/21316/1098card.jpg,https://api.card-gorilla.com:8080/storage/card/1098/card_img/21316/1098card.jpg,17,0,1,0
1059,Oh! point 롯데 포인트플러스 체크카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1099/card_img/21315/1099card.jpg,https://api.card-gorilla.com:8080/storage/card/1099/card_img/21315/1099card.jpg,11,0,1,9
1060,Olleh Super DC 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1100/card_img/21311/1100card.jpg,https://api.card-gorilla.com:8080/storage/card/1100/card_img/21311/1100card.jpg,49,0,1,7
1061,Olleh Super Save 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1101/card_img/21310/1101card.jpg,https://api.card-gorilla.com:8080/storage/card/1101/card_img/21310/1101card.jpg,32,0,1,0
1062,Olleh 스마트세이브 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1102/card_img/21309/1102card.jpg,https://api.card-gorilla.com:8080/storage/card/1102/card_img/21309/1102card.jpg,19,0,1,9
1063,olleh-롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1103/card_img/21308/1103card.jpg,https://api.card-gorilla.com:8080/storage/card/1103/card_img/21308/1103card.jpg,47,0,1,6
1064,PAT/NEPA/ELLE GOLF 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1104/card_img/21301/1104card.jpg,https://api.card-gorilla.com:8080/storage/card/1104/card_img/21301/1104card.jpg,25,0,1,4
1065,ROTC중앙회 롯데체크카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1105/card_img/21300/1105card.jpg,https://api.card-gorilla.com:8080/storage/card/1105/card_img/21300/1105card.jpg,30,0,1,3
1066,ROTC중앙회 멤버십 롯데VEEX 카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1106/card_img/21299/1106card.jpg,https://api.card-gorilla.com:8080/storage/card/1106/card_img/21299/1106card.jpg,5,0,1,0
1067,SK스마트 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1107/card_img/21298/1107card.jpg,https://api.card-gorilla.com:8080/storage/card/1107/card_img/21298/1107card.jpg,48,0,1,4
1068,SUPER PLUS 카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1108/card_img/21297/1108card.jpg,https://api.card-gorilla.com:8080/storage/card/1108/card_img/21297/1108card.jpg,17,0,1,0
1069,S-OIL보너스 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1109/card_img/21296/1109card.jpg,https://api.card-gorilla.com:8080/storage/card/1109/card_img/21296/1109card.jpg,13,0,1,1
1070,TGIF 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1110/card_img/21295/1110card.jpg,https://api.card-gorilla.com:8080/storage/card/1110/card_img/21295/1110card.jpg,12,0,1,6
1071,SKYPASS 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1111/card_img/21294/1111card.png,https://api.card-gorilla.com:8080/storage/card/1111/card_img/21294/1111card.png,21,0,1,3
1072,(사)한국청소년진흥협회 롯데카드 아임조이풀,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1112/card_img/21293/1112card.png,https://api.card-gorilla.com:8080/storage/card/1112/card_img/21293/1112card.png,15,0,1,0
1073,11번가 ShoppingMaster 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1113/card_img/21292/1113card.jpg,https://api.card-gorilla.com:8080/storage/card/1113/card_img/21292/1113card.jpg,25,0,1,7
1074,11번가 쇼핑마스터 롯데체크카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1114/card_img/21291/1114card.jpg,https://api.card-gorilla.com:8080/storage/card/1114/card_img/21291/1114card.jpg,12,0,1,6
1075,Smart 렌탈 대림케어 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1115/card_img/21290/1115card.png,https://api.card-gorilla.com:8080/storage/card/1115/card_img/21290/1115card.png,18,0,1,2
1076,ABC마트 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1116/card_img/21289/1116card.jpg,https://api.card-gorilla.com:8080/storage/card/1116/card_img/21289/1116card.jpg,32,0,1,4
1077,ABN아름방송 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1117/card_img/21288/1117card.gif,https://api.card-gorilla.com:8080/storage/card/1117/card_img/21288/1117card.gif,37,0,1,1
1078,AJ렌터카 드라이빙 패스 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1118/card_img/21287/1118card.jpg,https://api.card-gorilla.com:8080/storage/card/1118/card_img/21287/1118card.jpg,23,0,1,7
1079,7 Unit 카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1119/card_img/21286/1119card.png,https://api.card-gorilla.com:8080/storage/card/1119/card_img/21286/1119card.png,3,0,1,2
1080,AXA 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1120/card_img/21285/1120card.png,https://api.card-gorilla.com:8080/storage/card/1120/card_img/21285/1120card.png,33,0,1,3
1081,BNK AUTO 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1121/card_img/21284/1121card.jpg,https://api.card-gorilla.com:8080/storage/card/1121/card_img/21284/1121card.jpg,39,0,1,9
1082,CGV 롯데포인트플러스 카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1122/card_img/21283/1122card.png,https://api.card-gorilla.com:8080/storage/card/1122/card_img/21283/1122card.png,26,0,1,3
1083,CJ헬로비전 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1123/card_img/21282/1123card.jpg,https://api.card-gorilla.com:8080/storage/card/1123/card_img/21282/1123card.jpg,28,0,1,10
1084,CMB 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1124/card_img/21281/1124card.jpg,https://api.card-gorilla.com:8080/storage/card/1124/card_img/21281/1124card.jpg,0,0,1,9
1085,coway PayFree 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1125/card_img/21280/1125card.png,https://api.card-gorilla.com:8080/storage/card/1125/card_img/21280/1125card.png,1,0,1,2
1086,DC PASS 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1126/card_img/21279/1126card.jpg,https://api.card-gorilla.com:8080/storage/card/1126/card_img/21279/1126card.jpg,49,0,1,10
1087,DC Supreme 카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1127/card_img/21278/1127card.png,https://api.card-gorilla.com:8080/storage/card/1127/card_img/21278/1127card.png,4,0,1,1
1088,DC Sweet 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1128/card_img/21277/1128card.jpg,https://api.card-gorilla.com:8080/storage/card/1128/card_img/21277/1128card.jpg,41,0,1,4
1089,DC 클릭카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1129/card_img/22662/1129card.png,https://api.card-gorilla.com:8080/storage/card/1129/card_img/22662/1129card.png,47,0,1,4
1090,DC 클릭카드 삼성페이,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1130/card_img/22658/1130card.jpg,https://api.card-gorilla.com:8080/storage/card/1130/card_img/22658/1130card.jpg,2,0,1,8
1091,DC스마트 카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1131/card_img/21247/1131card.png,https://api.card-gorilla.com:8080/storage/card/1131/card_img/21247/1131card.png,45,0,1,1
1092,DC카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1132/card_img/21244/1132card.jpg,https://api.card-gorilla.com:8080/storage/card/1132/card_img/21244/1132card.jpg,42,0,1,3
1093,DC플러스 PiTaPa 카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1133/card_img/21242/1133card.jpg,https://api.card-gorilla.com:8080/storage/card/1133/card_img/21242/1133card.jpg,46,0,1,4
1094,Diver’s 플래티넘 카드-다이버 상해보험 전용,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1134/card_img/21241/1134card.png,https://api.card-gorilla.com:8080/storage/card/1134/card_img/21241/1134card.png,18,0,1,1
1095,Diver’s 플래티넘 카드-보너스플라이어마일 적립전용,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1135/card_img/21239/1135card.png,https://api.card-gorilla.com:8080/storage/card/1135/card_img/21239/1135card.png,19,0,1,9
1096,Driving Pass 카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1136/card_img/21238/1136card.png,https://api.card-gorilla.com:8080/storage/card/1136/card_img/21238/1136card.png,2,0,1,4
1097,EBS교육방송 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1137/card_img/21233/1137card.jpg,https://api.card-gorilla.com:8080/storage/card/1137/card_img/21233/1137card.jpg,28,0,1,7
1098,파스퇴르 아이 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1138/card_img/21230/1138card.jpg,https://api.card-gorilla.com:8080/storage/card/1138/card_img/21230/1138card.jpg,46,0,1,0
1099,elLOTTE 카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1139/card_img/21228/1139card.png,https://api.card-gorilla.com:8080/storage/card/1139/card_img/21228/1139card.png,2,0,1,1
1100,E-PASS 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1140/card_img/21227/1140card.jpg,https://api.card-gorilla.com:8080/storage/card/1140/card_img/21227/1140card.jpg,5,0,1,6
1101,EXR 롯데포인트플러스 카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1141/card_img/21226/1141card.jpg,https://api.card-gorilla.com:8080/storage/card/1141/card_img/21226/1141card.jpg,21,0,1,2
1102,패션플러스 롯데포인트플러스카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1142/card_img/21225/1142card.png,https://api.card-gorilla.com:8080/storage/card/1142/card_img/21225/1142card.png,0,0,1,4
1103,GS25 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1143/card_img/21224/1143card.jpg,https://api.card-gorilla.com:8080/storage/card/1143/card_img/21224/1143card.jpg,38,0,1,8
1104,GS칼텍스 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1144/card_img/21223/1144card.jpg,https://api.card-gorilla.com:8080/storage/card/1144/card_img/21223/1144card.jpg,14,0,1,9
1105,G마켓 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1145/card_img/21222/1145card.jpg,https://api.card-gorilla.com:8080/storage/card/1145/card_img/21222/1145card.jpg,43,0,1,2
1106,Hi-pass 행복 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1146/card_img/21220/1146card.jpg,https://api.card-gorilla.com:8080/storage/card/1146/card_img/21220/1146card.jpg,24,0,1,4
1107,I♥HoNam DC플러스카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1147/card_img/21217/1147card.jpg,https://api.card-gorilla.com:8080/storage/card/1147/card_img/21217/1147card.jpg,18,0,1,1
1108,I♥공주 드라이빙 패스 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1148/card_img/21215/1148card.jpg,https://api.card-gorilla.com:8080/storage/card/1148/card_img/21215/1148card.jpg,31,0,1,2
1109,삼성 iD 달달할인,CHK,삼성카드,https://api.card-gorilla.com:8080/storage/card/1149/card_img/26710/1149card.png,https://api.card-gorilla.com:8080/storage/card/1149/card_img/26710/1149card.png,32,0,1,8
1110,에르고다음 롯데포인트플러스 카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1150/card_img/21210/1150card.jpg,https://api.card-gorilla.com:8080/storage/card/1150/card_img/21210/1150card.jpg,23,0,1,2
1111,엔조이뉴욕 롯데카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1151/card_img/21156/1151card.jpg,https://api.card-gorilla.com:8080/storage/card/1151/card_img/21156/1151card.jpg,11,0,1,6
1112,KB국민 주유전용기업카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/1152/card_img/21155/1152card.png,https://api.card-gorilla.com:8080/storage/card/1152/card_img/21155/1152card.png,2,0,1,5
1113,KB국민 하이패스 주유 기업카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/1153/card_img/21154/1153card.png,https://api.card-gorilla.com:8080/storage/card/1153/card_img/21154/1153card.png,19,0,1,7
1114,MyBiz Up 기업카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/1154/card_img/21153/1154card.png,https://api.card-gorilla.com:8080/storage/card/1154/card_img/21153/1154card.png,49,0,1,9
1115,Easy shopping 카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/1155/card_img/21152/1155card.png,https://api.card-gorilla.com:8080/storage/card/1155/card_img/21152/1155card.png,31,0,1,5
1116,YES24 Mania롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1156/card_img/21151/1156card.jpg,https://api.card-gorilla.com:8080/storage/card/1156/card_img/21151/1156card.jpg,32,0,1,4
1117,하나멤버스 1Q 카드 Special Auto,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1157/card_img/21150/1157card.png,https://api.card-gorilla.com:8080/storage/card/1157/card_img/21150/1157card.png,0,0,1,8
1118,엘지생활건강 롯데포인트플러스카드,CHK,롯데카드,https://api.card-gorilla.com:8080/storage/card/1158/card_img/21149/1158card.jpg,https://api.card-gorilla.com:8080/storage/card/1158/card_img/21149/1158card.jpg,39,0,1,2
1119,개인택시 운송사업자 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1159/card_img/21148/1159card.png,https://api.card-gorilla.com:8080/storage/card/1159/card_img/21148/1159card.png,34,0,1,5
1120,하나멤버스 1Q(원큐) Tour1 카드,CRD,하나카드,https://api.card-gorilla.com:8080/storage/card/1160/card_img/21147/1160card.png,https://api.card-gorilla.com:8080/storage/card/1160/card_img/21147/1160card.png,37,0,1,9
1121,Get100카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/1161/card_img/21146/1161card.png,https://api.card-gorilla.com:8080/storage/card/1161/card_img/21146/1161card.png,50,0,1,7
1122,Get100 체크카드,CHK,국민카드,https://api.card-gorilla.com:8080/storage/card/1162/card_img/21145/1162card.png,https://api.card-gorilla.com:8080/storage/card/1162/card_img/21145/1162card.png,48,0,1,6
1123,경차 smart 롯데체크카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1163/card_img/21144/1163card.png,https://api.card-gorilla.com:8080/storage/card/1163/card_img/21144/1163card.png,43,0,1,9
1124,ONE KB국민 기업카드,CRD,국민카드,https://api.card-gorilla.com:8080/storage/card/1164/card_img/21143/1164card.png,https://api.card-gorilla.com:8080/storage/card/1164/card_img/21143/1164card.png,27,0,1,1
1125,골프존 롯데카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1165/card_img/21142/1165card.jpg,https://api.card-gorilla.com:8080/storage/card/1165/card_img/21142/1165card.jpg,29,0,1,9
1126,엠비에이(MBA) 카드,CRD,롯데카드,https://api.card-gorilla.com:8080/storage/card/1167/card_img/21141/1167card.png,https://api.card-gorilla.com:8080/storage/card/1167/card_img/21141/1167card.png,46,0,1,0
